City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
288,Severo-Kurilsk,RU,3/3/22 17:34,50.6789,156.125,22.35,65,99,25.03
289,Huancabamba,PE,3/3/22 17:34,-5.2386,-79.4506,61.25,87,100,3.42
290,Geraldton,AU,3/3/22 17:34,-28.7667,114.6,61.21,72,0,14.97
291,Goundi,TD,3/3/22 17:34,9.3627,17.366,93.04,9,78,2.51
292,Kande,TG,3/3/22 17:34,9.9578,1.0447,95.45,20,70,1.19
293,Leningradskiy,RU,3/3/22 17:34,69.3833,178.4167,-3.91,99,100,5.59
294,Laguna,US,3/3/22 17:34,38.421,-121.4238,64.2,73,0,4.61
295,Bay Roberts,CA,3/3/22 17:32,47.5999,-53.2648,33.51,59,52,8.99
296,Zaporizhzhya,UA,3/3/22 17:34,47.8167,35.1833,36.03,92,100,13.31
297,Verkhnevilyuysk,RU,3/3/22 17:34,63.4453,120.3167,-11,100,100,4.47
298,Mahon,ES,3/3/22 17:34,39.8885,4.2658,54.16,82,20,8.05
299,Nabire,ID,3/3/22 17:34,-3.3667,135.4833,76.1,92,99,2.98
300,Honnali,IN,3/3/22 17:34,14.25,75.6667,73.06,39,12,6.55
301,Kodinsk,RU,3/3/22 17:34,58.6881,99.1844,4.48,99,100,2.35
302,Bako,ET,3/3/22 17:34,5.7833,36.5667,76.24,35,75,2.3
303,Marawi,PH,3/3/22 17:34,7.9986,124.2928,66.65,93,99,1.43
304,Torzhok,RU,3/3/22 17:34,57.0436,34.9622,25.29,96,100,4.54
305,Bonavista,CA,3/3/22 17:34,48.6499,-53.1147,31.12,61,71,10.8
306,Grimshaw,CA,3/3/22 17:34,56.1834,-117.6027,20.1,86,100,8.05
307,Camacha,PT,3/3/22 17:34,33.0833,-16.3333,60.22,77,40,14.97
308,Vagur,FO,3/3/22 17:34,61.4732,-6.8119,41.83,79,100,26.51
309,Bambous Virieux,MU,3/3/22 17:34,-20.3428,57.7575,80.22,94,75,4.61
310,Kenora,CA,3/3/22 17:32,49.8167,-94.4337,7.99,55,20,8.05
311,Brokopondo,SR,3/3/22 17:34,4.75,-55.1667,82.96,69,71,9.19
312,Bilma,NE,3/3/22 17:34,18.6853,12.9164,82.98,8,67,4.79
313,Constantine,DZ,3/3/22 17:34,36.365,6.6147,54.81,58,40,8.05
314,Lodingen,NO,3/3/22 17:34,68.414,15.9951,37.44,86,74,4.5
315,Shenjiamen,CN,3/3/22 17:34,29.9576,122.298,51.89,83,25,13.38
316,Sidi Ali,DZ,3/3/22 17:34,36.0998,0.4206,55.22,82,54,9.75
317,Manavalakurichi,IN,3/3/22 17:34,8.1333,77.3,82.49,64,94,2.73
318,Vostok,RU,3/3/22 17:34,46.4856,135.8833,1.38,98,75,5.86
319,Manggar,ID,3/3/22 17:34,-2.8833,108.2667,79.27,87,92,8.61
320,Bialystok,PL,3/3/22 17:31,53.1333,23.15,30.96,74,93,6.17
321,Isabela,PH,3/3/22 17:35,6.7085,121.9711,78.55,86,97,2.89
322,Karratha,AU,3/3/22 17:35,-20.7377,116.8463,85.21,61,11,6.24
323,Lively,CA,3/3/22 17:35,46.4334,-81.1498,10.02,58,85,7.9
324,Ponta Do Sol,PT,3/3/22 17:35,32.6667,-17.1,66.13,69,83,6.89
325,Tromso,NO,3/3/22 17:32,69.6496,18.957,29.05,93,75,6.91
326,Pisco,PE,3/3/22 17:35,-13.7,-76.2167,77.02,73,0,9.22
327,Sirari,TZ,3/3/22 17:35,-1.2333,34.4333,64.4,77,9,2.89
328,Dunedin,NZ,3/3/22 17:35,-45.8742,170.5036,60.8,90,100,4.23
329,Ponot,PH,3/3/22 17:35,8.452,123.0222,78.37,90,100,13.62
330,Chernyshevskiy,RU,3/3/22 17:35,63.0128,112.4714,-0.99,99,99,2.64
331,Oranjemund,,3/3/22 17:35,-28.55,16.4333,67.19,83,0,11.86
332,Dongobesh,TZ,3/3/22 17:35,-4.0667,35.3833,61.54,65,95,2.01
333,Paso De Carrasco,UY,3/3/22 17:35,-34.8603,-56.0522,82.26,67,0,11.5
334,Lenger,KZ,3/3/22 17:35,42.183,69.8839,42.24,43,84,7.16
335,Gbarnga,LR,3/3/22 17:35,6.9956,-9.4722,86.65,58,94,2.37
336,Te Anau,NZ,3/3/22 17:35,-45.4167,167.7167,52.61,91,100,0.76
337,Collie,AU,3/3/22 17:35,-33.3667,116.15,51.21,93,0,4.54
338,Muros,ES,3/3/22 17:35,42.7762,-9.0603,53.1,65,8,18.5
339,Warwick,US,3/3/22 17:32,41.7001,-71.4162,43.25,42,40,14.97
340,Podgornoye,RU,3/3/22 17:35,51.735,39.1496,32.22,100,100,8.95
341,Salalah,OM,3/3/22 17:35,17.0151,54.0924,78.89,69,0,4.61
342,Nemuro,JP,3/3/22 17:35,43.3236,145.575,21.29,77,12,7.27
343,Bokoro,TD,3/3/22 17:35,12.3807,17.0568,89.64,6,70,7.34
344,Iquique,CL,3/3/22 17:32,-20.2208,-70.1431,78.84,77,99,5.3
345,Mirabad,AF,3/3/22 17:35,30.4362,61.8383,70.93,20,1,8.34
346,Abu Samrah,SY,3/3/22 17:35,35.3029,37.1841,45.55,67,23,36.42
347,Srikakulam,IN,3/3/22 17:35,18.3,83.9,73.94,76,79,4.36
348,Baruun-Urt,MN,3/3/22 17:35,46.6806,113.2792,13.33,56,99,19.3
349,Alice Springs,AU,3/3/22 17:35,-23.7,133.8833,81.95,28,36,3.44
350,Idil,TR,3/3/22 17:35,37.3411,41.8895,43.79,87,100,15.32
351,Lewiston,US,3/3/22 17:33,44.1003,-70.2148,34.48,48,75,20.71
352,Raha,IN,3/3/22 17:36,26.2333,92.5167,69.75,44,4,4.74
353,Puerto Escondido,MX,3/3/22 17:36,15.85,-97.0667,85.03,70,0,9.22
354,Jambi,ID,3/3/22 17:36,-1.6,103.6167,74.59,96,100,2.84
355,Hualmay,PE,3/3/22 17:36,-11.0964,-77.6139,77.58,71,96,7.87
356,Broken Hill,AU,3/3/22 17:32,-31.95,141.4333,73.11,60,77,1.14
357,Remanso,BR,3/3/22 17:36,-9.6179,-42.0831,89.26,41,91,5.21
358,Le Vauclin,MQ,3/3/22 17:36,14.5452,-60.8388,84.33,78,100,24.16
359,Makakilo City,US,3/3/22 17:33,21.3469,-158.0858,70.29,78,0,5.75
360,Teya,RU,3/3/22 17:36,60.3778,92.6267,-8.25,100,88,2.89
361,Padang,ID,3/3/22 17:36,-0.9492,100.3543,77,88,100,2.17
362,Shelburne,CA,3/3/22 17:36,44.0787,-80.2041,18.66,62,86,13.53
363,Tooele,US,3/3/22 17:36,40.5308,-112.2983,58.33,47,0,12.66
364,Quatre Cocos,MU,3/3/22 17:36,-20.2078,57.7625,80.1,86,58,10.09
365,Ribeira Grande,PT,3/3/22 17:36,38.5167,-28.7,61.2,72,75,13.8
366,Santa Cruz De Tenerife,ES,3/3/22 17:36,28.4682,-16.2546,70.02,80,75,16.11
367,Axim,GH,3/3/22 17:36,4.8699,-2.2405,81.41,79,66,10.04
368,Keetmanshoop,,3/3/22 17:36,-26.5833,18.1333,81.52,13,46,14.97
369,Tamadau Mare,RO,3/3/22 17:36,44.4667,26.55,45.32,67,81,5.57
370,Ranong,TH,3/3/22 17:37,9.9658,98.6348,77.58,90,19,3.65
371,Salaga,GH,3/3/22 17:37,8.5508,-0.5188,98.22,23,36,5.84
372,Tiznit,MA,3/3/22 17:37,29.5833,-9.5,57.04,71,16,7.85
373,Zharkent,KZ,3/3/22 17:37,44.1628,80,38.41,75,20,2.62
374,Aloleng,PH,3/3/22 17:37,16.1307,119.7824,77.92,80,48,6.69
375,Tombouctou,ML,3/3/22 17:37,20,-3,77.31,15,55,9.95
376,Mercedes,AR,3/3/22 17:37,-34.6515,-59.4307,85.86,39,53,6.46
377,Neiafu,TO,3/3/22 17:37,-18.65,-173.9833,77.68,88,20,8.05
378,Celendin,PE,3/3/22 17:37,-6.8703,-78.1517,64.92,93,100,3.38
379,Gorodishche,RU,3/3/22 17:37,48.8045,44.4744,41.88,93,20,20.13
380,Kochki,RU,3/3/22 17:37,54.3358,80.4806,17.47,91,100,13.04
381,Zheleznodorozhnyy,RU,3/3/22 17:37,55.7503,38.0042,33.62,85,99,1.61
382,Thinadhoo,MV,3/3/22 17:37,0.5333,72.9333,82.56,74,29,10.56
383,Atlantic City,US,3/3/22 17:35,39.3643,-74.4229,51.84,37,61,17.34
384,Setubal,PT,3/3/22 17:37,38.5244,-8.8882,57.34,64,5,20.62
385,Whitehorse,CA,3/3/22 17:37,60.7161,-135.0538,14.77,85,40,3.44
386,Sioux Lookout,CA,3/3/22 17:37,50.1001,-91.917,3.27,51,0,8.05
387,Mecca,SA,3/3/22 17:37,21.4267,39.8261,80.98,37,1,5.68
388,Zabaykalsk,RU,3/3/22 17:37,49.6333,117.3167,10.11,78,100,23.15
389,Mikhaylovka,RU,3/3/22 17:37,50.06,43.2379,36.79,95,100,16.04
390,Payakumbuh,ID,3/3/22 17:37,-0.2202,100.6308,70.02,97,100,2.93
391,Yevlax,AZ,3/3/22 17:37,40.6089,47.1492,50.22,62,100,6.26
392,Kavieng,PG,3/3/22 17:37,-2.5744,150.7967,82.09,79,89,8.16
393,Yarkovo,RU,3/3/22 17:37,57.4028,67.0786,23.07,96,100,6.62
394,Aasiaat,GL,3/3/22 17:37,68.7098,-52.8699,10.13,92,100,2.75
395,Quixeramobim,BR,3/3/22 17:37,-5.1992,-39.2928,97.21,27,87,8.59
396,Marsa Matruh,EG,3/3/22 17:37,31.3525,27.2453,57.4,58,40,13.8
397,Andenes,NO,3/3/22 17:37,69.3143,16.1194,31.98,69,75,12.66
398,Kikwit,CD,3/3/22 17:37,-5.041,18.8162,77.16,77,40,0.98
399,Gainesville,US,3/3/22 17:37,29.6516,-82.3248,80.71,31,0,8.05
400,Manzil Salim,TN,3/3/22 17:37,35.8567,8.4765,57.2,57,31,7.99
401,Bukama,CD,3/3/22 17:37,-9.2,25.85,70.92,94,71,1.88
402,Bud,US,3/3/22 17:37,39.447,-86.1758,45.48,69,85,11.68
403,Poya,NC,3/3/22 17:37,-21.35,165.15,75.13,89,86,1.28
404,Buala,SB,3/3/22 17:37,-8.145,159.5921,79.75,82,100,4.07
405,Lucea,JM,3/3/22 17:37,18.451,-78.1736,83.86,70,5,14.76
406,Bouna,CI,3/3/22 17:37,9.2667,-3,96.82,21,60,2.48
407,Shipitsyno,RU,3/3/22 17:37,61.2806,46.5208,28.53,95,100,2.08
408,Nyimba,ZM,3/3/22 17:34,-14.5566,30.8149,70.03,91,23,4.54
409,Takaka,NZ,3/3/22 17:37,-40.85,172.8,57.56,69,100,2.37
410,Parambu,BR,3/3/22 17:37,-6.2111,-40.6944,88.3,44,96,7.05
411,Port Hardy,CA,3/3/22 17:37,50.6996,-127.4199,42.98,93,100,8.05
412,Taksimo,RU,3/3/22 17:37,56.3444,114.8794,-2.58,88,97,3.13
413,Olafsvik,IS,3/3/22 17:37,64.8945,-23.7142,38.3,73,92,15.28
414,Svetlogorsk,BY,3/3/22 17:37,52.6333,29.7333,31.44,93,99,5.3
415,Roma,US,3/3/22 17:37,43.2128,-75.4557,26.11,55,75,17.27
416,Inirida,CO,3/3/22 17:38,3.8653,-67.9239,83.07,79,91,1.45
417,Mount Darwin,ZW,3/3/22 17:38,-16.7725,31.5838,68.32,94,40,2.84
418,Skelleftea,SE,3/3/22 17:38,64.7507,20.9528,21.56,73,0,6.91
419,Xiaoshi,CN,3/3/22 17:38,41.2971,124.1209,30.22,53,0,7.61
420,Labuhan,ID,3/3/22 17:38,-6.8844,112.2051,77.23,89,100,8.43
421,Kiunga,PG,3/3/22 17:38,-6.1219,141.2906,73.38,99,100,4.72
422,Nykoping,SE,3/3/22 17:38,58.753,17.0079,35.89,68,0,1.01
423,Kumano,JP,3/3/22 17:38,34.3442,132.5894,37.94,72,0,3.06
424,Mwense,ZM,3/3/22 17:38,-10.3845,28.698,68.47,93,73,1.88
425,Korla,CN,3/3/22 17:38,41.7597,86.1469,41.77,38,0,6.26
426,Vanavara,RU,3/3/22 17:38,60.34,102.2797,3.11,94,100,7.23
427,Maltahohe,,3/3/22 17:38,-24.8333,16.9833,70.47,18,9,15.12
428,Saint Anthony,US,3/3/22 17:38,45.0205,-93.218,23.81,42,0,5.75
429,Sosnogorsk,RU,3/3/22 17:38,63.6023,53.8817,18.73,96,97,5.77
430,Pingliang,CN,3/3/22 17:38,35.5392,106.6861,38.8,53,52,6.85
431,Fort-De-France,MQ,3/3/22 17:38,14.6089,-61.0733,84.22,52,100,24.16
432,Eyl,SO,3/3/22 17:38,7.9803,49.8164,76.03,68,46,17.34
433,Lorengau,PG,3/3/22 17:38,-2.0226,147.2712,80.29,83,65,2.66
434,Kandrian,PG,3/3/22 17:38,-6.2167,149.55,76.57,91,99,4.34
435,Ust-Kuyga,RU,3/3/22 17:38,70.0167,135.6,-20.97,99,100,4.05
436,Macaiba,BR,3/3/22 17:38,-5.8583,-35.3539,90.43,55,20,14.97
437,Smidovich,RU,3/3/22 17:38,48.6,133.8167,-1.68,98,68,4.36
438,Anadyr,RU,3/3/22 17:38,64.75,177.4833,0.1,85,0,6.71
439,Yamaga,JP,3/3/22 17:38,33.0167,130.6833,40.87,62,0,3.47
440,Vilyuysk,RU,3/3/22 17:38,63.7553,121.6247,-17.03,100,98,4.59
441,Sanmenxia,CN,3/3/22 17:38,34.7747,111.1814,48.47,38,53,3.56
442,Palmital,BR,3/3/22 17:36,-22.7889,-50.2175,87.58,47,82,6.6
443,Ribas Do Rio Pardo,BR,3/3/22 17:38,-20.4431,-53.7592,90.46,41,44,9.31
444,Storforshei,NO,3/3/22 17:38,66.4043,14.5233,28.18,86,75,2.3
445,Tigil,RU,3/3/22 17:38,57.8,158.6667,15.4,81,69,8.34
446,Cherskiy,RU,3/3/22 17:38,68.75,161.3,-24.74,100,41,2.24
447,Talcahuano,CL,3/3/22 17:38,-36.7167,-73.1167,62.28,82,100,9.22
448,Los Lunas,US,3/3/22 17:38,34.8062,-106.7334,71.13,18,100,3.47
449,Kamaishi,JP,3/3/22 17:38,39.2667,141.8833,31.17,68,9,6.42
450,Monroe,US,3/3/22 17:36,43.1501,-77.6831,24.66,57,20,13.8
451,Nome,US,3/3/22 17:38,64.5011,-165.4064,21.16,79,0,9.22
452,Alamosa,US,3/3/22 17:38,37.4695,-105.87,53.65,21,0,3.44
453,Cockburn Town,TC,3/3/22 17:38,21.4612,-71.1419,82.36,65,6,17.27
454,Ostrovnoy,RU,3/3/22 17:38,68.0531,39.5131,22.14,93,99,9.37
455,Oistins,BB,3/3/22 17:38,13.0667,-59.5333,84.29,65,75,21.85
456,Agadir,MA,3/3/22 17:38,30.4202,-9.5982,70.25,49,53,15.39
457,Zelenogradsk,RU,3/3/22 17:38,54.9589,20.4767,37.45,81,75,13.42
458,Kaabong,UG,3/3/22 17:38,3.4836,34.1492,72.1,39,8,6.64
459,San Patricio,US,3/3/22 17:38,28.017,-97.5169,75.18,66,69,6.2
460,Pointe-Noire,CG,3/3/22 17:39,-4.7761,11.8635,86.07,74,20,11.5
461,Nagapattinam,IN,3/3/22 17:39,10.7667,79.8333,79.83,73,94,17
462,Jacareacanga,BR,3/3/22 17:39,-6.2222,-57.7528,82.92,85,85,3.89
463,Cairns,AU,3/3/22 17:39,-16.9167,145.7667,82.06,96,61,0
464,Lamar,US,3/3/22 17:39,33.6668,-95.5836,73.63,30,20,4.61
465,Hammerfest,NO,3/3/22 17:39,70.6634,23.6821,28.85,64,75,11.5
466,Beringovskiy,RU,3/3/22 17:39,63.05,179.3167,6.85,96,100,12.37
467,Raga,SS,3/3/22 17:39,8.4596,25.678,89.87,24,87,7.16
468,Kulhudhuffushi,MV,3/3/22 17:39,6.6221,73.07,82.42,64,29,4.92
469,Ugoofaaru,MV,3/3/22 17:39,5.6667,73,82.63,65,64,8.21
470,Bonga,ET,3/3/22 17:39,7.2833,36.2333,64,79,87,1.5
471,Baryshivka,UA,3/3/22 17:39,50.361,31.3217,35.06,86,100,8.46
472,Guadalupe Y Calvo,MX,3/3/22 17:39,26.1,-106.9667,66.24,16,89,7.07
473,Panara,IN,3/3/22 17:39,22.0667,78.55,72.54,31,77,1.74
474,Shimoda,JP,3/3/22 17:39,34.6667,138.95,40.1,66,70,6.6
475,Tarnogskiy Gorodok,RU,3/3/22 17:39,60.4997,43.5761,27.19,98,100,2.24
476,Sarana,RU,3/3/22 17:39,56.4773,57.7259,24.78,92,96,7.76
477,Asfi,MA,3/3/22 17:39,32.2994,-9.2372,61.25,71,73,13.8
478,Port-Gentil,GA,3/3/22 17:39,-0.7193,8.7815,75.16,94,40,3.44
479,Abonnema,NG,3/3/22 17:39,4.7084,6.7931,83.89,71,78,13.04
480,Rawson,AR,3/3/22 17:39,-43.3002,-65.1023,86.74,30,84,20.71
481,Manokwari,ID,3/3/22 17:39,-0.8667,134.0833,76.96,83,95,4.88
482,Pechenga,RU,3/3/22 17:39,69.5259,31.1703,23.86,83,98,14
483,Vaitape,PF,3/3/22 17:39,-16.5167,-151.75,80.92,77,15,15.43
484,Ijevan,AM,3/3/22 17:39,40.8783,45.1492,49.68,84,95,0.67
485,Byron Bay,AU,3/3/22 17:39,-28.65,153.6167,71.55,93,99,5.1
486,Forbes,AU,3/3/22 17:39,-33.3833,148.0167,68.2,69,6,11.86
487,Nanortalik,GL,3/3/22 17:39,60.1432,-45.2371,23.45,55,23,4.65
488,Maniitsoq,GL,3/3/22 17:39,65.4167,-52.9,14.18,82,100,7.14
489,Arlit,NE,3/3/22 17:39,18.7369,7.3853,89.29,7,100,8.55
490,Kysyl-Syr,RU,3/3/22 17:39,63.8986,122.7617,-14.96,100,99,4.41
491,Manaure,CO,3/3/22 17:39,11.7751,-72.4445,86.11,57,82,16.71
492,Iguape,BR,3/3/22 17:39,-24.7081,-47.5553,83.23,71,100,11.32
493,Cruz Alta,BR,3/3/22 17:39,-28.6386,-53.6064,87.78,27,0,2.3
494,Corpus Christi,US,3/3/22 17:39,27.8006,-97.3964,75.31,70,75,10.36
495,Shakiso,ET,3/3/22 17:40,5.75,38.9167,65.28,33,27,4.88
496,Quelimane,MZ,3/3/22 17:40,-17.8786,36.8883,80.55,74,20,8.05
497,Mahibadhoo,MV,3/3/22 17:40,3.7833,72.9667,82.71,70,44,17.92
498,Yazykovo,RU,3/3/22 17:40,55.2199,56.1353,14.76,99,79,3.51
499,Itacarambi,BR,3/3/22 17:40,-15.1022,-44.0919,88.63,42,100,3.89
500,Darhan,MN,3/3/22 17:37,49.4867,105.9228,-0.76,92,95,5.01
501,Benton Harbor,US,3/3/22 17:36,42.1167,-86.4542,33.76,55,0,4.61
502,Vila Velha,BR,3/3/22 17:35,-20.3297,-40.2925,89.55,70,20,13.8
503,Troitsko-Pechorsk,RU,3/3/22 17:40,62.7084,56.1964,24.84,97,100,3.31
504,Kalispell,US,3/3/22 17:36,48.1958,-114.3129,41.04,91,100,3.44
505,Pangnirtung,CA,3/3/22 17:40,66.1451,-65.7125,5,85,100,10.36
506,Sangmelima,CM,3/3/22 17:40,2.9333,11.9833,69.84,95,95,2.42
507,Mogadishu,SO,3/3/22 17:37,2.0371,45.3438,79.02,81,92,21.83
508,Luena,AO,3/3/22 17:41,-11.7833,19.9167,63.28,93,75,3.27
509,Simeykyne,UA,3/3/22 17:41,48.3264,39.5337,36.34,99,100,8.81
510,Mayskiy,RU,3/3/22 17:41,47.6931,40.1025,42.21,90,100,3.11
511,Kosh-Agach,RU,3/3/22 17:41,50,88.6667,-11.69,95,62,2.62
512,Harper,LR,3/3/22 17:41,4.375,-7.7169,83.28,75,79,8.75
513,Brae,GB,3/3/22 17:41,60.3964,-1.353,44.51,89,100,28.77
514,Dudinka,RU,3/3/22 17:41,69.4058,86.1778,-12.39,97,100,8.03
515,Thessalon,CA,3/3/22 17:41,46.2501,-83.5666,20.16,78,40,8.37
516,Srivardhan,IN,3/3/22 17:41,18.0333,73.0167,79.83,47,48,6.02
517,Greystones,IE,3/3/22 17:41,53.1408,-6.0631,48.78,77,100,4.94
518,Bosaso,SO,3/3/22 17:36,11.2842,49.1816,77.09,72,22,3.96
519,Saint Simons,US,3/3/22 17:41,31.1352,-81.3901,81.09,27,0,8.05
520,Mafinga,TZ,3/3/22 17:41,-7.25,35.0667,67.59,92,86,3.91
521,Saurimo,AO,3/3/22 17:41,-9.6608,20.3916,66.63,93,55,2.75
522,Acapulco,MX,3/3/22 17:41,16.8634,-99.8901,84.02,70,20,8.05
523,Mehamn,NO,3/3/22 17:41,71.0357,27.8492,28.58,86,40,18.41
524,Jiuquan,CN,3/3/22 17:41,39.7432,98.5174,32.85,51,23,1.79
525,Talnakh,RU,3/3/22 17:41,69.4865,88.3972,-12.8,97,100,6.17
526,Novoagansk,RU,3/3/22 17:41,61.9449,76.6625,26.46,95,100,13.24
527,Iranshahr,IR,3/3/22 17:41,27.2025,60.6848,73.74,21,0,0
528,Tarakan,ID,3/3/22 17:41,3.3,117.6333,79.23,81,10,2.21
529,Pachora,IN,3/3/22 17:41,20.6667,75.35,81.61,25,22,3.98
530,Mackay,AU,3/3/22 17:41,-21.15,149.2,82.38,89,67,16.11
531,Alta Floresta,BR,3/3/22 17:41,-9.8756,-56.0861,80.42,83,40,2.3
532,Lucapa,AO,3/3/22 17:41,-8.4192,20.7447,68.36,91,54,1.79
533,Abu Dhabi,AE,3/3/22 17:41,24.4667,54.3667,71.71,82,0,1.01
534,Benguela,AO,3/3/22 17:41,-12.5763,13.4055,79.7,80,75,6.76
535,Santa Cruz,BO,3/3/22 17:41,-17.8,-63.1667,86.05,62,75,11.5
536,Nizhniy Baskunchak,RU,3/3/22 17:41,48.2198,46.8311,47.73,63,94,22.26
537,Kalas,IN,3/3/22 17:41,18.1667,74.8,81.14,22,19,3.51
538,Portland,US,3/3/22 17:40,45.5234,-122.6762,49.1,87,75,5.75
539,Cayenne,GF,3/3/22 17:41,4.9333,-52.3333,78.84,90,100,5.99
540,Dryden,CA,3/3/22 17:38,49.7833,-92.7503,1.69,51,0,12.66
541,Evensk,RU,3/3/22 17:41,61.95,159.2333,12.4,70,23,15.19
542,Robe,AU,3/3/22 17:41,-37.1833,139.75,69.6,67,100,7.02
543,Nalut,LY,3/3/22 17:41,30.3333,10.85,61.57,29,26,7.27
544,The Valley,AI,3/3/22 17:41,18.217,-63.0578,84.06,78,40,11.5
545,Jutai,BR,3/3/22 17:41,-5.1833,-68.9,83.35,75,89,2.24
546,Pangody,RU,3/3/22 17:41,65.85,74.4859,8.06,95,100,18.32
547,Aleksandrov Gay,RU,3/3/22 17:41,50.147,48.5704,33.44,99,100,16.89
548,Sao Jose Da Coroa Grande,BR,3/3/22 17:41,-8.8978,-35.1478,85.08,64,13,9.51
549,Brownfield,US,3/3/22 17:41,33.1812,-102.2744,70.95,24,72,8.59
550,Cross Lanes,US,3/3/22 17:41,38.4204,-81.7907,51.96,60,0,8.05
551,Killybegs,IE,3/3/22 17:41,54.6333,-8.45,44.31,92,87,19.75
552,Diapaga,BF,3/3/22 17:41,12.0708,1.7889,96.01,9,58,1.16
553,Buin,CL,3/3/22 17:41,-33.7333,-70.75,84.06,22,0,9.95
554,Manoel Urbano,BR,3/3/22 17:42,-8.8389,-69.2597,94.68,41,91,3
555,Tierranueva,MX,3/3/22 17:42,21.6833,-100.5667,71.1,31,3,5.46
556,Kralendijk,BQ,3/3/22 17:42,12.15,-68.2667,87.78,55,75,16.11
557,Pouembout,NC,3/3/22 17:42,-21.1333,164.9,74.44,89,100,1.45
558,Boende,CD,3/3/22 17:42,-0.2167,20.8667,76.3,76,95,8.86
559,Jiangyou,CN,3/3/22 17:42,31.7667,104.7167,52.74,64,77,3.67
560,Beloha,MG,3/3/22 17:42,-25.1667,45.05,75.67,86,32,12.77
561,Ancud,CL,3/3/22 17:42,-41.8697,-73.8203,60.33,84,100,9.89
562,Maragogi,BR,3/3/22 17:42,-9.0122,-35.2225,85.23,63,18,10.29
563,Sabha,LY,3/3/22 17:42,27.0377,14.4283,63.28,30,100,9.78
564,Palmas,BR,3/3/22 17:42,-10.2128,-48.3603,82.27,74,20,6.91
565,Poum,NC,3/3/22 17:42,-20.2333,164.0167,80.49,74,87,8.7
566,San Vicente,AR,3/3/22 17:42,-26.6167,-54.1333,94.21,27,9,2.01
567,Gwanda,ZW,3/3/22 17:42,-20.9333,29,77.63,39,47,7.47
568,Qaqortoq,GL,3/3/22 17:42,60.7167,-46.0333,19.9,71,11,6.51
569,Coquimbo,CL,3/3/22 17:42,-29.9533,-71.3436,69.53,68,0,14.97
570,Nouakchott,MR,3/3/22 17:42,18.0858,-15.9785,91.33,37,0,10.33
571,Venado Tuerto,AR,3/3/22 17:42,-33.7456,-61.9688,88.9,25,84,6.51
572,Ankang,CN,3/3/22 17:42,32.68,109.0172,55.29,45,67,1.45
573,Kruisfontein,ZA,3/3/22 17:42,-34.0033,24.7314,67.89,93,15,6.15
574,Itoman,JP,3/3/22 17:42,26.1247,127.6694,62.62,77,2,2.3
575,Dongsheng,CN,3/3/22 17:42,39.8161,109.9776,32.13,49,31,28.74